ID,Assay_Num,Assay_Date,Depth_Top,Core_Location,Temperature,High_Temp,Light_Period,Treatment,Media,Germinated
2391,3,2010,14,1,30,30,15,Auxin,SandSoil,0
2392,3,2010,14,1,30,30,15,Auxin,SandSoil,0
2393,3,2010,14,1,30,30,15,Auxin,SandSoil,0
2394,3,2010,14,1,30,30,15,Auxin,SandSoil,0
2395,3,2010,14,1,30,30,15,Auxin,SandSoil,0
2396,3,2010,14,1,30,30,15,Auxin,SandSoil,0
2596,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2597,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2598,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2599,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2600,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2601,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2602,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2603,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2604,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2605,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2606,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2607,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2608,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2609,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2610,3,2010,14,1,30,30,15,Bleach,SandSoil,0
2808,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,1
2809,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2810,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2811,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2812,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2813,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2814,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2815,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2816,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2817,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2818,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2819,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2820,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2821,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2822,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
2823,3,2010,14,1,30,30,15,Bleach+Water,SandSoil,0
3027,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3028,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3029,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3030,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3031,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3032,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3033,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3034,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3035,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3036,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3037,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3038,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3039,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3040,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3041,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3042,3,2010,14,1,30,30,15,Ethylene,SandSoil,0
3235,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,1
3236,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3237,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3238,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3239,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3240,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3241,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3242,3,2010,14,1,30,30,15,Gibberellic Acid,SandSoil,0
3679,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3680,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3681,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3682,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3683,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3684,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3685,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3686,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3687,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3688,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3689,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3690,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3691,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3692,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3693,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
3694,3,2010,14,1,30,30,15,Water Bath,SandSoil,0
2373,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2374,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2375,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2376,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2377,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2378,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2379,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2380,3,2010,16,1,30,30,15,Auxin,SandSoil,0
2588,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2589,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2590,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2591,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2592,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2593,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2594,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2595,3,2010,16,1,30,30,15,Bleach,SandSoil,0
2800,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2801,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2802,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2803,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2804,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2805,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2806,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
2807,3,2010,16,1,30,30,15,Bleach+Water,SandSoil,0
3019,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3020,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3021,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3022,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3023,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3024,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3025,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3026,3,2010,16,1,30,30,15,Ethylene,SandSoil,0
3227,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3228,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3229,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3230,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3231,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3232,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3233,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3234,3,2010,16,1,30,30,15,Gibberellic Acid,SandSoil,0
3671,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3672,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3673,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3674,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3675,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3676,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3677,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
3678,3,2010,16,1,30,30,15,Water Bath,SandSoil,0
2361,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2362,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2363,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2364,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2365,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2366,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2367,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2368,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2369,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2370,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2371,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2372,3,2010,18,1,30,30,15,Auxin,SandSoil,0
2576,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2577,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2578,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2579,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2580,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2581,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2582,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2583,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2584,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2585,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2586,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2587,3,2010,18,1,30,30,15,Bleach,SandSoil,0
2788,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2789,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2790,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2791,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2792,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2793,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2794,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2795,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2796,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2797,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2798,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
2799,3,2010,18,1,30,30,15,Bleach+Water,SandSoil,0
3007,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3008,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3009,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3010,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3011,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3012,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3013,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3014,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3015,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3016,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3017,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3018,3,2010,18,1,30,30,15,Ethylene,SandSoil,0
3215,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3216,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3217,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3218,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3219,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3220,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3221,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3222,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3223,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3224,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3225,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3226,3,2010,18,1,30,30,15,Gibberellic Acid,SandSoil,0
3659,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3660,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3661,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3662,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3663,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3664,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3665,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3666,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3667,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3668,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3669,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
3670,3,2010,18,1,30,30,15,Water Bath,SandSoil,0
2313,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2314,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2315,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2316,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2317,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2318,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2319,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2320,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2321,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2322,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2323,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2324,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2325,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2326,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2327,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2328,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2329,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2330,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2331,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2332,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2333,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2334,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2335,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2336,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2337,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2338,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2339,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2340,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2341,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2342,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2343,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2344,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2345,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2346,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2347,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2348,3,2010,20,1,30,30,15,Auxin,SandSoil,0
2529,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2530,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2531,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2532,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2533,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2534,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2535,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2536,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2537,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2538,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2539,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2540,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2541,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2542,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2543,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2544,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2545,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2546,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2547,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2548,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2549,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2550,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2551,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2552,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2553,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2554,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2555,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2556,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2557,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2558,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2559,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2560,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2561,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2562,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2563,3,2010,20,1,30,30,15,Bleach,SandSoil,0
2741,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2742,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2743,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2744,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2745,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2746,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2747,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2748,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2749,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2750,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2751,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2752,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2753,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2754,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2755,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2756,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2757,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2758,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2759,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2760,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2761,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2762,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2763,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2764,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2765,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2766,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2767,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2768,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2769,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2770,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2771,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2772,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2773,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2774,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2775,3,2010,20,1,30,30,15,Bleach+Water,SandSoil,0
2961,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2962,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2963,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2964,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2965,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2966,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2967,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2968,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2969,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2970,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2971,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2972,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2973,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2974,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2975,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2976,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2977,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2978,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2979,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2980,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2981,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2982,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2983,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2984,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2985,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2986,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2987,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2988,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2989,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2990,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2991,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2992,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2993,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
2994,3,2010,20,1,30,30,15,Ethylene,SandSoil,0
3167,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3168,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3169,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3170,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3171,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3172,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3173,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3174,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3175,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3176,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3177,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3178,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3179,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3180,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3181,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3182,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3183,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3184,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3185,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3186,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3187,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3188,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3189,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3190,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3191,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3192,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3193,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3194,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3195,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3196,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3197,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3198,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
3199,3,2010,20,1,30,30,15,Gibberellic Acid,SandSoil,0
